uid,bid,flag,click,buy,fav,cart,diff_day,click_decay,buy_decay,fav_decay,cart_decay,interaction_frequency,historical_activity
11114000,18024,0,2,0,0,0,25,0.06876456876456877,0,0,0,12,2
11772000,21862,0,2,0,0,0,51,0.038098693759071114,0,0,0,3,2
11772000,20078,0,1,0,0,0,44,0.022222222222222223,0,0,0,3,1
11772000,3185,0,1,0,0,0,22,0.043478260869565216,0,0,0,3,1
140500,12394,0,5,0,0,0,33,0.14705882352941177,0,0,0,1,5
1641000,24565,0,1,0,0,0,39,0.025,0,0,0,1,1
2364500,24061,0,1,0,0,0,12,0.07692307692307693,0,0,0,21,1
2364500,15961,0,1,0,0,0,22,0.043478260869565216,0,0,0,21,1
2364500,24503,0,1,0,0,0,14,0.06666666666666667,0,0,0,21,1
2364500,27467,0,1,0,0,0,41,0.023809523809523808,0,0,0,21,1
2364500,733,0,1,0,0,0,7,0.125,0,0,0,21,1
2364500,9620,0,1,0,0,0,21,0.045454545454545456,0,0,0,21,1
2364500,661,0,5,0,0,0,41,0.11904761904761904,0,0,0,21,5
2364500,1778,0,1,0,0,0,14,0.06666666666666667,0,0,0,21,1
2364500,2853,0,1,0,0,0,22,0.043478260869565216,0,0,0,21,1
2364500,21315,0,1,0,0,0,22,0.043478260869565216,0,0,0,21,1
2364500,21865,0,14,2,0,0,23,0.4465408805031447,0.08333333333333333,0,0,21,16
2364500,3544,0,1,0,0,0,22,0.043478260869565216,0,0,0,21,1
2364500,24425,0,1,0,0,0,23,0.041666666666666664,0,0,0,21,1
2364500,6918,0,5,0,0,0,31,0.15625,0,0,0,21,5
2364500,13757,0,3,0,0,0,6,0.42857142857142855,0,0,0,21,3
2364500,4939,0,2,0,0,0,35,0.05555555555555555,0,0,0,21,2
2364500,4571,0,2,0,0,0,21,0.09090909090909091,0,0,0,21,2
2364500,22319,0,1,0,0,0,41,0.023809523809523808,0,0,0,21,1
2364500,19829,0,1,0,0,0,22,0.043478260869565216,0,0,0,21,1
2364500,14681,0,1,0,0,0,55,0.017857142857142856,0,0,0,21,1
2364500,23582,0,1,0,0,0,15,0.0625,0,0,0,21,1
2733500,14451,0,16,0,0,0,59,0.2650537634408602,0,0,0,13,16
2733500,27458,0,1,0,0,0,51,0.019230769230769232,0,0,0,13,1
2733500,6148,0,2,0,0,0,52,0.03773584905660377,0,0,0,13,2
2733500,12748,0,1,0,0,0,25,0.038461538461538464,0,0,0,13,1
2733500,13272,0,13,1,0,0,21,0.5224915824915825,0.04,0,0,13,14
2733500,4731,0,1,0,0,0,61,0.016129032258064516,0,0,0,13,1
2733500,6714,0,2,0,0,0,51,0.038461538461538464,0,0,0,13,2
2733500,22529,0,2,0,0,0,19,0.1,0,0,0,13,2
2733500,2826,0,1,0,0,0,61,0.016129032258064516,0,0,0,13,1
2733500,28410,0,1,0,0,0,51,0.019230769230769232,0,0,0,13,1
2733500,24344,0,1,0,0,0,26,0.037037037037037035,0,0,0,13,1
2733500,29203,0,1,0,0,0,61,0.016129032258064516,0,0,0,13,1
2733500,7552,0,1,0,0,0,48,0.02040816326530612,0,0,0,13,1
3014750,12220,0,1,0,0,0,29,0.03333333333333333,0,0,0,41,1
3014750,17478,0,1,0,0,0,48,0.02040816326530612,0,0,0,41,1
3014750,7105,0,2,0,0,0,12,0.12237762237762238,0,0,0,41,2
3014750,8679,0,2,0,0,0,2,0.5833333333333333,0,0,0,41,2
3014750,1548,0,1,0,0,0,28,0.034482758620689655,0,0,0,41,1
3014750,22103,0,1,0,0,0,40,0.024390243902439025,0,0,0,41,1
3014750,24426,0,2,0,0,0,43,0.045454545454545456,0,0,0,41,2
3014750,21110,0,2,0,0,0,15,0.09698275862068965,0,0,0,41,2
3014750,17771,0,1,0,0,0,55,0.017857142857142856,0,0,0,41,1
3014750,22280,0,1,0,0,0,12,0.07692307692307693,0,0,0,41,1
3014750,7576,0,2,0,0,0,48,0.04081632653061224,0,0,0,41,2
3014750,6605,0,1,0,0,0,12,0.07692307692307693,0,0,0,41,1
3014750,28166,0,4,1,0,0,55,0.07142857142857142,0.017857142857142856,0,0,41,5
3014750,19704,0,1,0,0,0,47,0.020833333333333332,0,0,0,41,1
3014750,25372,0,2,0,0,0,35,0.05555555555555555,0,0,0,41,2
3014750,25423,0,1,0,0,0,14,0.06666666666666667,0,0,0,41,1
3014750,1015,0,1,0,0,0,58,0.01694915254237288,0,0,0,41,1
3014750,6290,0,1,0,0,0,16,0.058823529411764705,0,0,0,41,1
3014750,23143,0,3,0,0,0,12,0.23076923076923078,0,0,0,41,3
3014750,2610,0,1,0,0,0,47,0.020833333333333332,0,0,0,41,1
3014750,16463,0,1,0,0,0,35,0.027777777777777776,0,0,0,41,1
3014750,5958,0,1,0,0,0,12,0.07692307692307693,0,0,0,41,1
3014750,20388,0,3,0,0,0,43,0.06767676767676767,0,0,0,41,3
3014750,12394,0,1,0,0,0,47,0.020833333333333332,0,0,0,41,1
3014750,569,0,1,0,0,0,40,0.024390243902439025,0,0,0,41,1
3014750,8896,0,1,0,0,0,12,0.07692307692307693,0,0,0,41,1
3014750,12386,0,1,0,0,0,36,0.02702702702702703,0,0,0,41,1
3014750,24477,0,2,0,0,0,47,0.041666666666666664,0,0,0,41,2
3014750,4551,0,10,0,0,0,44,0.21511974509199303,0,0,0,41,10
3014750,26172,0,1,0,0,0,51,0.019230769230769232,0,0,0,41,1
3014750,18575,0,1,0,0,0,46,0.02127659574468085,0,0,0,41,1
3014750,20127,0,2,0,0,0,39,0.05,0,0,0,41,2
3014750,14020,0,1,0,0,0,48,0.02040816326530612,0,0,0,41,1
3014750,2655,0,10,0,0,0,31,0.20043103448275865,0,0,0,41,10
3014750,24922,0,13,1,0,0,46,0.2398446037101175,0.0196078431372549,0,0,41,14
3014750,3534,0,1,0,0,0,54,0.01818181818181818,0,0,0,41,1
3014750,29203,0,1,0,0,0,4,0.2,0,0,0,41,1
3014750,432,0,1,0,0,0,23,0.041666666666666664,0,0,0,41,1
3014750,12033,0,1,0,0,0,58,0.01694915254237288,0,0,0,41,1
3014750,14930,0,1,0,0,0,29,0.03333333333333333,0,0,0,41,1
3014750,8628,0,1,0,0,0,39,0.025,0,0,0,41,1
3096750,20388,0,0,0,0,1,10,0,0,0,0.09090909090909091,10,1
3096750,21729,0,1,0,0,0,4,0.2,0,0,0,10,1
3096750,11196,0,1,0,0,0,7,0.125,0,0,0,10,1
3096750,14182,0,1,0,0,0,4,0.2,0,0,0,10,1
3096750,20184,0,4,0,0,0,6,0.5714285714285714,0,0,0,10,4
3096750,5429,0,1,0,0,0,10,0.09090909090909091,0,0,0,10,1
3096750,8628,0,5,0,0,1,12,0.3205128205128205,0,0,0.05263157894736842,10,6
3096750,3228,0,2,0,0,0,4,0.4,0,0,0,10,2
3096750,10584,0,1,0,0,0,4,0.2,0,0,0,10,1
3096750,17706,0,2,0,0,0,7,0.25,0,0,0,10,2
3511000,11263,0,9,0,0,0,42,0.2007593735168486,0,0,0,17,9
3511000,7096,0,2,0,0,0,48,0.04081632653061224,0,0,0,17,2
3511000,18196,0,11,0,0,0,40,0.24695968051262382,0,0,0,17,11
3511000,241,0,2,0,0,0,51,0.038461538461538464,0,0,0,17,2
3511000,13153,0,4,0,0,0,42,0.09017560512577123,0,0,0,17,4
3511000,9567,0,3,0,0,0,42,0.06976744186046512,0,0,0,17,3
3511000,27625,0,1,0,0,0,48,0.02040816326530612,0,0,0,17,1
3511000,19918,0,1,0,0,0,51,0.019230769230769232,0,0,0,17,1
3511000,25346,0,23,0,0,0,45,0.47071872227151745,0,0,0,17,23
3511000,12394,0,3,0,0,0,48,0.061224489795918366,0,0,0,17,3
3511000,24487,0,1,0,0,0,51,0.019230769230769232,0,0,0,17,1
3511000,23620,0,5,0,0,0,42,0.11627906976744186,0,0,0,17,5
3511000,13179,0,1,0,0,0,48,0.02040816326530612,0,0,0,17,1
3511000,2610,0,4,0,0,0,42,0.08732795443758898,0,0,0,17,4
3511000,14020,0,3,0,0,0,43,0.06818181818181818,0,0,0,17,3
3511000,25331,0,1,0,0,0,43,0.022727272727272728,0,0,0,17,1
3511000,18575,0,1,0,0,0,51,0.019230769230769232,0,0,0,17,1
4782250,18361,0,4,0,0,0,6,0.5714285714285714,0,0,0,12,4
4782250,20579,0,1,0,0,0,23,0.041666666666666664,0,0,0,12,1
4782250,8446,0,0,0,1,0,35,0,0,0.027777777777777776,0,12,1
4782250,2273,0,1,0,0,0,43,0.022727272727272728,0,0,0,12,1
4782250,25211,0,1,0,0,0,29,0.03333333333333333,0,0,0,12,1
4782250,20338,0,2,0,0,0,46,0.0425531914893617,0,0,0,12,2
4782250,12599,0,2,0,0,0,30,0.06451612903225806,0,0,0,12,2
4782250,15019,0,2,0,0,0,55,0.03571428571428571,0,0,0,12,2
4782250,4571,0,1,0,0,0,35,0.027777777777777776,0,0,0,12,1
4782250,27791,0,4,0,1,0,37,0.09449760765550239,0,0.022727272727272728,0,12,5
4782250,13888,0,1,0,0,0,27,0.03571428571428571,0,0,0,12,1
4782250,24711,0,1,0,0,0,56,0.017543859649122806,0,0,0,12,1
5170500,6096,0,32,1,0,0,2,3.4521066491112573,0.016129032258064516,0,0,41,33
5170500,4300,0,1,0,0,0,37,0.02631578947368421,0,0,0,41,1
5170500,6148,0,1,0,0,0,61,0.016129032258064516,0,0,0,41,1
5170500,9499,0,1,0,0,0,60,0.01639344262295082,0,0,0,41,1
5170500,3587,0,1,0,0,0,31,0.03125,0,0,0,41,1
5170500,24975,0,1,0,0,0,20,0.047619047619047616,0,0,0,41,1
5170500,993,0,2,0,0,0,29,0.06666666666666667,0,0,0,41,2
5170500,27796,0,1,0,0,0,61,0.016129032258064516,0,0,0,41,1
5170500,9620,0,1,0,0,0,30,0.03225806451612903,0,0,0,41,1
5170500,18730,0,3,0,0,0,5,0.20911148839841537,0,0,0,41,3
5170500,17400,0,1,0,0,0,22,0.043478260869565216,0,0,0,41,1
5170500,18063,0,1,0,0,0,48,0.02040816326530612,0,0,0,41,1
5170500,17676,0,1,0,0,0,30,0.03225806451612903,0,0,0,41,1
5170500,11375,0,1,0,0,0,31,0.03125,0,0,0,41,1
5170500,4949,0,14,0,0,0,58,0.22662657189721153,0,0,0,41,14
5170500,175,0,1,0,0,0,48,0.02040816326530612,0,0,0,41,1
5170500,18805,0,27,1,0,0,27,0.945378151260504,0.03571428571428571,0,0,41,28
5170500,26788,0,1,0,0,0,25,0.038461538461538464,0,0,0,41,1
5170500,23031,0,1,0,0,0,31,0.03125,0,0,0,41,1
5170500,17920,0,3,0,0,0,33,0.08823529411764705,0,0,0,41,3
5170500,21672,0,53,1,0,0,1,10.973809523809527,0.5,0,0,41,54
5170500,12557,0,2,0,0,0,2,0.3494623655913978,0,0,0,41,2
5170500,15934,0,1,0,0,0,27,0.03571428571428571,0,0,0,41,1
5170500,9030,0,1,0,0,0,45,0.021739130434782608,0,0,0,41,1
5170500,27625,0,4,0,0,0,1,1.0909090909090908,0,0,0,41,4
5170500,26722,0,3,0,0,0,29,0.1,0,0,0,41,3
5170500,23662,0,3,0,0,0,1,0.532258064516129,0,0,0,41,3
5170500,13779,0,1,0,0,0,37,0.02631578947368421,0,0,0,41,1
5170500,16872,0,1,0,0,0,27,0.03571428571428571,0,0,0,41,1
5170500,28985,0,1,0,0,0,1,0.5,0,0,0,41,1
5170500,19973,0,18,1,0,0,31,0.349971099055144,0.017241379310344827,0,0,41,19
5170500,6352,0,1,0,0,0,60,0.01639344262295082,0,0,0,41,1
5170500,16136,0,1,0,0,0,61,0.016129032258064516,0,0,0,41,1
5170500,4571,0,17,0,0,0,27,0.3734213236294584,0,0,0,41,17
5170500,12168,0,1,0,0,0,32,0.030303030303030304,0,0,0,41,1
5170500,9549,0,1,0,0,0,61,0.016129032258064516,0,0,0,41,1
5170500,26754,0,1,0,0,0,27,0.03571428571428571,0,0,0,41,1
5170500,19962,0,1,0,0,0,61,0.016129032258064516,0,0,0,41,1
5170500,28410,0,7,0,0,0,27,0.22490048651039363,0,0,0,41,7
5170500,7354,0,1,0,0,0,27,0.03571428571428571,0,0,0,41,1
5170500,2257,0,2,0,0,0,37,0.05263157894736842,0,0,0,41,2
6233750,16564,0,1,0,0,0,58,0.01694915254237288,0,0,0,27,1
6233750,11864,0,1,0,0,0,57,0.017241379310344827,0,0,0,27,1
6233750,15661,0,1,0,0,0,58,0.01694915254237288,0,0,0,27,1
6233750,24869,0,2,0,0,0,58,0.03389830508474576,0,0,0,27,2
6233750,7409,0,1,0,0,0,57,0.017241379310344827,0,0,0,27,1
6233750,19918,0,1,0,0,0,50,0.0196078431372549,0,0,0,27,1
6233750,13450,0,1,0,0,0,50,0.0196078431372549,0,0,0,27,1
6233750,14856,0,1,0,0,0,56,0.017543859649122806,0,0,0,27,1
6233750,15584,0,1,0,0,0,58,0.01694915254237288,0,0,0,27,1
6233750,1962,0,1,0,0,0,50,0.0196078431372549,0,0,0,27,1
6233750,16540,0,1,0,0,0,50,0.0196078431372549,0,0,0,27,1
6233750,5131,0,2,0,0,0,58,0.033078184800437394,0,0,0,27,2
6233750,9499,0,1,0,0,0,55,0.017857142857142856,0,0,0,27,1
6233750,7856,0,1,0,0,0,48,0.02040816326530612,0,0,0,27,1
6233750,16420,0,1,0,0,0,48,0.02040816326530612,0,0,0,27,1
6233750,18950,0,2,0,0,0,58,0.03389830508474576,0,0,0,27,2
6233750,16768,0,1,0,0,0,55,0.017857142857142856,0,0,0,27,1
6233750,17431,0,5,0,0,0,51,0.09615384615384616,0,0,0,27,5
6233750,3458,0,0,2,0,0,23,0,0.08333333333333333,0,0,27,2
6233750,10584,0,3,2,0,0,53,0.05454545454545454,0.037037037037037035,0,0,27,5
6233750,23214,0,4,0,0,0,58,0.06779661016949153,0,0,0,27,4
6233750,10014,1,1,0,0,0,61,0.016129032258064516,0,0,0,27,1
6233750,21146,0,4,1,0,0,54,0.06990595611285266,0.017241379310344827,0,0,27,5
6233750,26619,0,4,1,0,0,8,0.4444444444444444,0.1111111111111111,0,0,27,5
6233750,22168,0,1,0,0,0,58,0.01694915254237288,0,0,0,27,1
6233750,4078,0,1,0,0,0,61,0.016129032258064516,0,0,0,27,1
6233750,7248,0,1,0,0,0,57,0.017241379310344827,0,0,0,27,1
6848000,26475,0,1,0,0,0,7,0.125,0,0,0,30,1
6848000,5454,0,6,0,0,0,6,0.857142857142857,0,0,0,30,6
6848000,26288,0,1,0,0,0,29,0.03333333333333333,0,0,0,30,1
6848000,1666,0,1,0,0,0,5,0.16666666666666666,0,0,0,30,1
6848000,7850,0,1,0,0,0,36,0.02702702702702703,0,0,0,30,1
6848000,20803,0,1,0,0,0,36,0.02702702702702703,0,0,0,30,1
6848000,25099,0,1,0,0,0,6,0.14285714285714285,0,0,0,30,1
6848000,17647,0,1,0,0,0,28,0.034482758620689655,0,0,0,30,1
6848000,18901,0,1,0,0,0,7,0.125,0,0,0,30,1
6848000,15584,0,5,0,0,0,35,0.13596491228070173,0,0,0,30,5
6848000,6331,0,2,0,0,0,58,0.03389830508474576,0,0,0,30,2
6848000,12068,0,2,0,0,0,28,0.06896551724137931,0,0,0,30,2
6848000,4302,0,2,0,0,0,33,0.058823529411764705,0,0,0,30,2
6848000,28709,0,1,0,0,0,36,0.02702702702702703,0,0,0,30,1
6848000,24026,0,1,0,0,0,27,0.03571428571428571,0,0,0,30,1
6848000,424,0,1,0,0,0,7,0.125,0,0,0,30,1
6848000,911,0,1,0,0,0,6,0.14285714285714285,0,0,0,30,1
6848000,27168,0,1,0,0,0,22,0.043478260869565216,0,0,0,30,1
6848000,11849,0,1,0,0,0,37,0.02631578947368421,0,0,0,30,1
6848000,18730,0,1,0,0,0,26,0.037037037037037035,0,0,0,30,1
6848000,26849,0,1,0,0,0,7,0.125,0,0,0,30,1
6848000,9671,0,1,0,1,0,7,0.125,0,0.125,0,30,2
6848000,8278,0,1,0,0,0,22,0.043478260869565216,0,0,0,30,1
6848000,11194,0,1,0,0,0,7,0.125,0,0,0,30,1
6848000,26434,0,1,0,0,0,35,0.027777777777777776,0,0,0,30,1
6848000,12977,0,2,1,0,0,7,0.25,0.09090909090909091,0,0,30,3
6848000,19974,0,2,0,0,0,33,0.058823529411764705,0,0,0,30,2
6848000,17273,0,2,0,0,0,28,0.06896551724137931,0,0,0,30,2
6848000,13494,0,1,0,0,0,30,0.03225806451612903,0,0,0,30,1
6848000,4571,0,2,0,0,0,2,0.3611111111111111,0,0,0,30,2
8353250,3926,0,1,0,0,0,32,0.030303030303030304,0,0,0,35,1
8353250,14699,0,3,0,0,0,39,0.07500000000000001,0,0,0,35,3
8353250,26042,0,5,0,0,0,23,0.20833333333333331,0,0,0,35,5
8353250,23662,0,1,0,0,0,18,0.05263157894736842,0,0,0,35,1
8353250,28401,0,1,1,0,0,33,0.029411764705882353,0.029411764705882353,0,0,35,2
8353250,6542,0,1,0,0,0,5,0.16666666666666666,0,0,0,35,1
8353250,6331,0,1,0,0,0,5,0.16666666666666666,0,0,0,35,1
8353250,20483,0,1,0,0,0,32,0.030303030303030304,0,0,0,35,1
8353250,4259,0,1,0,0,0,54,0.01818181818181818,0,0,0,35,1
8353250,10532,0,1,0,0,0,18,0.05263157894736842,0,0,0,35,1
8353250,26871,0,1,0,0,0,30,0.03225806451612903,0,0,0,35,1
8353250,21056,0,1,0,0,0,30,0.03225806451612903,0,0,0,35,1
8353250,937,0,1,0,0,0,21,0.045454545454545456,0,0,0,35,1
8353250,25372,0,1,0,0,0,11,0.08333333333333333,0,0,0,35,1
8353250,16939,0,2,0,0,0,50,0.0392156862745098,0,0,0,35,2
8353250,21110,0,1,0,0,0,52,0.018867924528301886,0,0,0,35,1
8353250,22204,0,3,1,0,0,7,0.375,0.125,0,0,35,4
8353250,7105,0,1,0,0,0,32,0.030303030303030304,0,0,0,35,1
8353250,16331,0,7,2,0,0,5,1.1666666666666665,0.3333333333333333,0,0,35,9
8353250,8943,0,1,0,0,0,29,0.03333333333333333,0,0,0,35,1
8353250,14119,0,1,0,0,0,30,0.03225806451612903,0,0,0,35,1
8353250,934,0,2,0,0,0,18,0.10526315789473684,0,0,0,35,2
8353250,14446,0,1,0,0,0,12,0.07692307692307693,0,0,0,35,1
8353250,4302,0,13,1,0,0,33,0.3823529411764706,0.029411764705882353,0,0,35,14
8353250,7963,0,2,0,0,0,23,0.05952380952380952,0,0,0,35,2
8353250,25309,0,2,0,0,0,48,0.04081632653061224,0,0,0,35,2
8353250,2610,0,3,0,0,0,18,0.15789473684210525,0,0,0,35,3
8353250,1917,0,2,0,0,0,5,0.3333333333333333,0,0,0,35,2
8353250,14020,0,1,0,0,0,7,0.125,0,0,0,35,1
8353250,12285,0,1,0,0,0,50,0.0196078431372549,0,0,0,35,1
8353250,27371,0,1,0,0,0,58,0.01694915254237288,0,0,0,35,1
8353250,29203,0,2,0,0,0,52,0.03581707707067477,0,0,0,35,2
8353250,8792,0,1,0,0,0,7,0.125,0,0,0,35,1
8353250,3228,0,4,0,0,0,32,0.12121212121212122,0,0,0,35,4
8353250,19250,0,1,0,0,0,40,0.024390243902439025,0,0,0,35,1
9076750,2826,0,2,0,0,0,16,0.08585055643879173,0,0,0,15,2
9076750,3665,0,7,1,0,0,8,0.7777777777777779,0.1111111111111111,0,0,15,8
9076750,26007,0,1,0,0,0,7,0.125,0,0,0,15,1
9076750,8269,0,1,0,0,0,5,0.16666666666666666,0,0,0,15,1
9076750,58,0,1,0,0,0,17,0.05555555555555555,0,0,0,15,1
9076750,1415,0,1,0,0,0,4,0.2,0,0,0,15,1
9076750,25372,0,1,0,0,0,3,0.25,0,0,0,15,1
9076750,4731,0,22,0,0,0,1,6.268693693693694,0,0,0,15,22
9076750,1547,0,7,0,0,0,22,0.201445471144357,0,0,0,15,7
9076750,14119,0,7,0,0,0,2,1.0317460317460316,0,0,0,15,7
9076750,12674,0,1,0,0,0,8,0.1111111111111111,0,0,0,15,1
9076750,18281,0,4,0,0,0,1,2.0,0,0,0,15,4
9076750,21406,0,1,0,0,0,9,0.1,0,0,0,15,1
9076750,7552,0,1,0,0,0,5,0.16666666666666666,0,0,0,15,1
9076750,12754,0,1,0,0,0,5,0.16666666666666666,0,0,0,15,1
9979000,15153,0,1,0,0,0,15,0.0625,0,0,0,75,1
9979000,6672,0,1,0,0,0,14,0.06666666666666667,0,0,0,75,1
9979000,20661,0,6,1,0,0,40,0.12522357723577235,0.02,0,0,75,7
9979000,679,0,1,0,0,0,21,0.045454545454545456,0,0,0,75,1
9979000,22380,0,1,0,0,0,31,0.03125,0,0,0,75,1
9979000,28985,0,1,0,0,0,26,0.037037037037037035,0,0,0,75,1
9979000,20411,0,2,0,0,0,49,0.03754385964912281,0,0,0,75,2
9979000,7070,0,1,0,0,0,26,0.037037037037037035,0,0,0,75,1
9979000,1272,0,1,0,0,0,35,0.027777777777777776,0,0,0,75,1
9979000,4157,0,1,0,0,0,21,0.045454545454545456,0,0,0,75,1
9979000,10680,0,1,0,0,0,48,0.02040816326530612,0,0,0,75,1
9979000,27096,0,1,0,0,0,30,0.03225806451612903,0,0,0,75,1
9979000,20800,0,3,0,0,0,32,0.09090909090909091,0,0,0,75,3
9979000,6839,0,1,0,0,0,30,0.03225806451612903,0,0,0,75,1
9979000,15073,0,2,0,0,0,2,0.6666666666666666,0,0,0,75,2
9979000,16110,0,4,0,0,0,35,0.1067251461988304,0,0,0,75,4
9979000,13480,0,1,0,0,0,17,0.05555555555555555,0,0,0,75,1
9979000,22749,0,1,0,0,0,20,0.047619047619047616,0,0,0,75,1
9979000,20548,0,1,0,0,0,28,0.034482758620689655,0,0,0,75,1
9979000,18485,0,2,0,0,0,12,0.15384615384615385,0,0,0,75,2
9979000,12259,0,1,0,0,0,54,0.01818181818181818,0,0,0,75,1
9979000,7692,0,1,0,0,0,56,0.017543859649122806,0,0,0,75,1
9979000,28017,0,1,0,0,0,29,0.03333333333333333,0,0,0,75,1
9979000,8637,0,1,0,0,0,30,0.03225806451612903,0,0,0,75,1
9979000,13240,0,2,0,0,0,48,0.04001600640256102,0,0,0,75,2
9979000,11983,0,1,0,0,0,15,0.0625,0,0,0,75,1
9979000,7868,0,6,0,0,0,21,0.2335423197492163,0,0,0,75,6
9979000,21728,0,1,0,0,0,22,0.043478260869565216,0,0,0,75,1
9979000,19514,0,1,0,0,0,12,0.07692307692307693,0,0,0,75,1
9979000,8842,0,1,0,0,0,21,0.045454545454545456,0,0,0,75,1
9979000,15584,0,2,0,0,0,21,0.09090909090909091,0,0,0,75,2
9979000,15831,0,1,0,0,0,14,0.06666666666666667,0,0,0,75,1
9979000,6096,0,5,1,0,0,40,0.1098494275759084,0.02040816326530612,0,0,75,6
9979000,25260,0,2,0,0,0,41,0.047619047619047616,0,0,0,75,2
9979000,869,0,2,0,0,0,32,0.06060606060606061,0,0,0,75,2
9979000,22836,0,1,0,0,0,43,0.022727272727272728,0,0,0,75,1
9979000,3047,0,1,0,0,0,48,0.02040816326530612,0,0,0,75,1
9979000,23793,0,2,0,0,0,33,0.048642533936651584,0,0,0,75,2
9979000,4412,0,1,0,0,0,48,0.02040816326530612,0,0,0,75,1
9979000,4281,0,2,0,0,0,3,0.28448275862068967,0,0,0,75,2
9979000,8816,0,1,0,0,0,57,0.017241379310344827,0,0,0,75,1
9979000,15159,0,1,0,0,0,30,0.03225806451612903,0,0,0,75,1
9979000,6331,0,1,0,0,0,58,0.01694915254237288,0,0,0,75,1
9979000,15782,0,1,0,0,0,51,0.019230769230769232,0,0,0,75,1
9979000,12352,0,1,0,0,0,28,0.034482758620689655,0,0,0,75,1
9979000,251,0,33,3,0,0,30,0.8884552938434569,0.07317073170731708,0,0,75,36
9979000,6080,0,2,0,0,0,28,0.06150978564771668,0,0,0,75,2
9979000,18805,0,3,0,0,0,32,0.08293460925039872,0,0,0,75,3
9979000,21672,0,2,0,0,0,37,0.05263157894736842,0,0,0,75,2
9979000,3627,0,8,0,0,0,28,0.2011494252873563,0,0,0,75,8
9979000,22547,0,2,0,0,0,37,0.05263157894736842,0,0,0,75,2
9979000,13349,0,3,0,0,0,17,0.16666666666666666,0,0,0,75,3
9979000,19453,0,1,0,0,0,3,0.25,0,0,0,75,1
9979000,8689,0,1,0,0,0,28,0.034482758620689655,0,0,0,75,1
9979000,28504,0,1,0,0,0,56,0.017543859649122806,0,0,0,75,1
9979000,4571,0,3,0,0,0,35,0.08333333333333333,0,0,0,75,3
9979000,8024,0,1,0,0,0,5,0.16666666666666666,0,0,0,75,1
9979000,2655,0,2,0,0,0,6,0.2857142857142857,0,0,0,75,2
9979000,11670,0,1,0,0,0,35,0.027777777777777776,0,0,0,75,1
9979000,7230,0,1,0,0,0,50,0.0196078431372549,0,0,0,75,1
9979000,14020,0,1,0,0,0,23,0.041666666666666664,0,0,0,75,1
9979000,19829,0,1,0,0,0,30,0.03225806451612903,0,0,0,75,1
9979000,21336,0,1,0,0,0,49,0.02,0,0,0,75,1
9979000,19973,0,1,0,0,0,20,0.047619047619047616,0,0,0,75,1
9979000,15089,0,1,0,0,0,30,0.03225806451612903,0,0,0,75,1
9979000,2257,0,6,0,0,0,41,0.14285714285714285,0,0,0,75,6
9979000,8628,0,6,1,0,0,23,0.16361788617886178,0.024390243902439025,0,0,75,7
9979000,25488,0,2,0,0,0,14,0.11014492753623188,0,0,0,75,2
9979000,29099,0,2,0,0,0,7,0.25,0,0,0,75,2
9979000,27165,0,1,0,0,0,14,0.06666666666666667,0,0,0,75,1
9979000,28214,0,1,0,0,0,28,0.034482758620689655,0,0,0,75,1
9979000,3228,0,3,0,0,0,28,0.10344827586206896,0,0,0,75,3
9979000,9549,0,1,0,0,0,37,0.02631578947368421,0,0,0,75,1
9979000,2916,0,3,0,0,0,30,0.0967741935483871,0,0,0,75,3
9979000,13576,0,1,0,0,0,30,0.03225806451612903,0,0,0,75,1
10119250,8816,0,1,0,0,0,57,0.017241379310344827,0,0,0,6,1
10119250,14261,0,1,0,0,0,57,0.017241379310344827,0,0,0,6,1
10119250,10225,0,1,0,0,0,9,0.1,0,0,0,6,1
10119250,22240,0,1,0,0,0,19,0.05,0,0,0,6,1
10119250,1831,0,1,0,0,0,50,0.0196078431372549,0,0,0,6,1
10119250,19974,0,2,0,0,0,42,0.046511627906976744,0,0,0,6,2
11131750,4039,0,2,1,0,0,2,0.47619047619047616,0.14285714285714285,0,0,9,3
11131750,22549,0,3,0,0,0,12,0.23076923076923078,0,0,0,9,3
11131750,11452,0,1,0,0,0,15,0.0625,0,0,0,9,1
11131750,27403,0,1,0,0,0,51,0.019230769230769232,0,0,0,9,1
11131750,28687,0,1,0,0,0,2,0.3333333333333333,0,0,0,9,1
11131750,25488,0,9,0,0,0,2,3.0,0,0,0,9,9
11131750,20300,0,1,0,0,0,44,0.022222222222222223,0,0,0,9,1
11131750,7208,0,2,0,0,0,15,0.125,0,0,0,9,2
11131750,7927,0,1,0,0,0,57,0.017241379310344827,0,0,0,9,1
11631250,12606,0,3,0,0,0,8,0.3333333333333333,0,0,0,7,3
11631250,10302,0,2,0,0,0,5,0.3333333333333333,0,0,0,7,2
11631250,563,0,1,0,0,0,5,0.16666666666666666,0,0,0,7,1
11631250,22131,0,1,0,0,0,5,0.16666666666666666,0,0,0,7,1
11631250,4475,0,2,0,0,0,54,0.03636363636363636,0,0,0,7,2
11631250,25332,0,1,0,0,0,8,0.1111111111111111,0,0,0,7,1
11631250,22482,0,4,0,0,0,5,0.6666666666666666,0,0,0,7,4
11794250,28924,0,3,0,0,1,8,0.2111111111111111,0,0,0.05,16,4
11794250,11423,0,2,0,0,0,13,0.14285714285714285,0,0,0,16,2
11794250,8358,0,1,0,0,0,29,0.03333333333333333,0,0,0,16,1
11794250,12489,0,1,0,0,0,14,0.06666666666666667,0,0,0,16,1
