uid,bid,click,buy,fav,cart,diff_day,click_decay,buy_decay,fav_decay,cart_decay,interaction_frequency,historical_activity
7600250,25770,1,0,0,0,1,0.5,0,0,0,31,1
7600250,27483,1,0,0,0,3,0.25,0,0,0,31,1
7600250,12352,4,0,0,0,7,0.5,0,0,0,31,4
7600250,22533,1,0,0,0,2,0.3333333333333333,0,0,0,31,1
7600250,13394,1,0,0,0,20,0.047619047619047616,0,0,0,31,1
7600250,11605,1,0,0,0,7,0.125,0,0,0,31,1
7600250,4281,1,0,0,0,2,0.3333333333333333,0,0,0,31,1
7600250,29547,1,0,0,0,3,0.25,0,0,0,31,1
7600250,9549,2,0,0,0,4,0.4,0,0,0,31,2
7600250,1222,1,0,0,0,7,0.125,0,0,0,31,1
7600250,2257,1,0,0,0,12,0.07692307692307693,0,0,0,31,1
7600250,6908,7,0,0,0,9,0.6636363636363637,0,0,0,31,7
7600250,7868,8,0,0,0,4,0.45925925925925926,0,0,0,31,8
7600250,5469,1,0,0,0,8,0.1111111111111111,0,0,0,31,1
7600250,18084,1,0,0,0,24,0.04,0,0,0,31,1
7600250,10718,3,0,0,0,2,1.0,0,0,0,31,3
7715000,27155,1,0,0,0,25,0.038461538461538464,0,0,0,33,1
7715000,25424,3,0,0,0,30,0.0967741935483871,0,0,0,33,3
7715000,8261,1,0,0,0,12,0.07692307692307693,0,0,0,33,1
7715000,21672,1,0,0,0,7,0.125,0,0,0,33,1
7715000,11790,5,1,0,0,14,0.3333333333333333,0.06666666666666667,0,0,33,6
7715000,6148,2,0,0,0,3,0.3125,0,0,0,33,2
7715000,7479,2,0,0,0,20,0.09523809523809523,0,0,0,33,2
7715000,18002,1,0,0,0,7,0.125,0,0,0,33,1
7715000,8996,1,0,0,0,25,0.038461538461538464,0,0,0,33,1
7715000,6680,2,0,1,0,27,0.07019704433497537,0,0.034482758620689655,0,33,3
7715000,6319,1,0,0,0,23,0.041666666666666664,0,0,0,33,1
7715000,23532,1,0,0,0,12,0.07692307692307693,0,0,0,33,1
7715000,7706,1,0,0,0,30,0.03225806451612903,0,0,0,33,1
7715000,21400,1,0,0,0,23,0.041666666666666664,0,0,0,33,1
7715000,18597,1,0,0,0,14,0.06666666666666667,0,0,0,33,1
7715000,20411,2,0,0,0,3,0.5,0,0,0,33,2
7715000,28357,4,0,0,0,30,0.12903225806451613,0,0,0,33,4
7715000,13070,2,0,0,0,12,0.15384615384615385,0,0,0,33,2
7715000,11080,1,0,0,0,14,0.06666666666666667,0,0,0,33,1
7715000,7868,1,0,0,0,28,0.034482758620689655,0,0,0,33,1
7715000,6918,1,0,0,0,15,0.0625,0,0,0,33,1
7715000,7518,2,0,0,0,16,0.11764705882352941,0,0,0,33,2
7715000,19381,1,0,0,0,25,0.038461538461538464,0,0,0,33,1
7715000,13795,3,1,0,0,14,0.2,0.06666666666666667,0,0,33,4
7715000,25380,7,0,0,0,30,0.22580645161290322,0,0,0,33,7
7715000,1076,2,0,0,0,16,0.11764705882352941,0,0,0,33,2
7715000,9486,7,0,0,0,15,0.4375,0,0,0,33,7
7715000,19690,1,0,0,0,16,0.058823529411764705,0,0,0,33,1
7715000,8530,1,0,0,0,19,0.05,0,0,0,33,1
7715000,8719,1,0,0,0,25,0.038461538461538464,0,0,0,33,1
7715000,12264,2,0,0,0,29,0.06666666666666667,0,0,0,33,2
7715000,20153,3,0,0,0,14,0.2,0,0,0,33,3
7715000,6234,1,0,0,0,20,0.047619047619047616,0,0,0,33,1
7797000,11768,1,0,0,0,2,0.3333333333333333,0,0,0,14,1
7797000,15890,1,0,0,0,8,0.1111111111111111,0,0,0,14,1
7797000,17048,1,0,0,0,11,0.08333333333333333,0,0,0,14,1
7797000,11679,2,0,0,0,19,0.1,0,0,0,14,2
7797000,22156,2,0,0,0,8,0.2222222222222222,0,0,0,14,2
7797000,13124,1,0,0,0,2,0.3333333333333333,0,0,0,14,1
7797000,10893,4,0,0,0,28,0.135706340378198,0,0,0,14,4
7797000,1420,3,0,0,0,10,0.2727272727272727,0,0,0,14,3
7797000,22314,1,0,0,0,3,0.25,0,0,0,14,1
7797000,21554,1,0,0,0,3,0.25,0,0,0,14,1
7797000,12754,0,1,0,0,28,0,0.034482758620689655,0,0,14,1
7797000,24066,12,0,0,0,4,2.0333333333333337,0,0,0,14,12
7797000,13942,1,0,0,0,16,0.058823529411764705,0,0,0,14,1
7797000,11895,1,0,0,0,7,0.125,0,0,0,14,1
892500,28985,8,0,0,0,25,0.3076923076923077,0,0,0,115,8
892500,29099,1,0,0,0,16,0.058823529411764705,0,0,0,115,1
892500,4329,1,0,0,0,17,0.05555555555555555,0,0,0,115,1
892500,25488,1,0,0,0,23,0.041666666666666664,0,0,0,115,1
892500,28391,2,0,0,0,30,0.06451612903225806,0,0,0,115,2
892500,1533,1,0,0,0,21,0.045454545454545456,0,0,0,115,1
892500,22609,3,0,0,0,25,0.11538461538461539,0,0,0,115,3
892500,18325,1,0,0,0,15,0.0625,0,0,0,115,1
892500,22280,1,0,0,0,2,0.3333333333333333,0,0,0,115,1
892500,21092,2,0,0,0,22,0.08695652173913043,0,0,0,115,2
892500,11605,1,0,0,0,18,0.05263157894736842,0,0,0,115,1
892500,9567,2,0,0,0,19,0.09545454545454546,0,0,0,115,2
892500,15114,1,0,0,0,16,0.058823529411764705,0,0,0,115,1
892500,7707,1,0,0,0,10,0.09090909090909091,0,0,0,115,1
892500,18741,7,1,0,0,10,0.3638559508124726,0.043478260869565216,0,0,115,8
892500,8236,1,0,0,0,4,0.2,0,0,0,115,1
892500,9640,1,0,0,0,13,0.07142857142857142,0,0,0,115,1
892500,26546,1,0,0,0,16,0.058823529411764705,0,0,0,115,1
892500,22447,1,0,0,0,22,0.043478260869565216,0,0,0,115,1
892500,26563,1,0,0,0,16,0.058823529411764705,0,0,0,115,1
892500,23403,9,2,0,0,6,0.6428571428571428,0.125,0,0,115,11
892500,2669,4,1,0,0,21,0.16083916083916083,0.038461538461538464,0,0,115,5
892500,20408,2,0,0,0,18,0.10526315789473684,0,0,0,115,2
892500,17195,1,0,0,0,3,0.25,0,0,0,115,1
892500,6546,1,0,0,0,16,0.058823529411764705,0,0,0,115,1
892500,7479,1,0,0,0,24,0.04,0,0,0,115,1
892500,4958,1,0,0,0,28,0.034482758620689655,0,0,0,115,1
892500,18485,1,0,0,0,20,0.047619047619047616,0,0,0,115,1
892500,6906,1,0,0,0,21,0.045454545454545456,0,0,0,115,1
892500,18072,1,0,0,0,15,0.0625,0,0,0,115,1
892500,62,1,0,0,0,29,0.03333333333333333,0,0,0,115,1
892500,8412,1,0,0,0,22,0.043478260869565216,0,0,0,115,1
892500,3074,6,0,0,0,6,0.45535714285714285,0,0,0,115,6
892500,10872,1,0,0,0,12,0.07692307692307693,0,0,0,115,1
892500,22016,1,0,0,0,23,0.041666666666666664,0,0,0,115,1
892500,6868,1,0,0,0,15,0.0625,0,0,0,115,1
892500,1962,1,0,0,0,22,0.043478260869565216,0,0,0,115,1
892500,6080,1,0,0,0,3,0.25,0,0,0,115,1
892500,11793,1,0,0,0,23,0.041666666666666664,0,0,0,115,1
892500,3702,1,0,0,0,11,0.08333333333333333,0,0,0,115,1
892500,8965,1,0,0,0,11,0.08333333333333333,0,0,0,115,1
892500,29304,1,0,0,0,16,0.058823529411764705,0,0,0,115,1
892500,6621,1,0,0,0,5,0.16666666666666666,0,0,0,115,1
892500,4235,3,0,0,0,9,0.28181818181818186,0,0,0,115,3
892500,5310,2,0,0,0,5,0.3333333333333333,0,0,0,115,2
892500,21982,1,0,0,0,1,0.5,0,0,0,115,1
892500,9398,1,0,0,0,19,0.05,0,0,0,115,1
892500,8517,2,0,0,0,8,0.2222222222222222,0,0,0,115,2
892500,28752,1,0,0,0,28,0.034482758620689655,0,0,0,115,1
892500,8637,1,0,0,0,20,0.047619047619047616,0,0,0,115,1
892500,21636,1,0,0,0,23,0.041666666666666664,0,0,0,115,1
892500,17160,3,0,0,0,24,0.12,0,0,0,115,3
892500,16109,1,0,0,0,16,0.058823529411764705,0,0,0,115,1
892500,14646,2,0,0,0,15,0.125,0,0,0,115,2
892500,18515,4,0,0,0,23,0.16666666666666666,0,0,0,115,4
892500,19455,3,0,0,0,13,0.21428571428571427,0,0,0,115,3
892500,26422,1,0,0,0,25,0.038461538461538464,0,0,0,115,1
892500,7868,7,0,0,0,22,0.2537346711259755,0,0,0,115,7
892500,17945,1,0,0,0,11,0.08333333333333333,0,0,0,115,1
892500,25329,1,0,0,0,29,0.03333333333333333,0,0,0,115,1
892500,18024,1,0,0,0,19,0.05,0,0,0,115,1
892500,25311,2,0,0,0,20,0.09523809523809523,0,0,0,115,2
892500,6497,1,0,0,0,10,0.09090909090909091,0,0,0,115,1
892500,25933,1,0,0,0,4,0.2,0,0,0,115,1
892500,949,1,0,0,0,3,0.25,0,0,0,115,1
892500,6462,1,0,0,0,23,0.041666666666666664,0,0,0,115,1
892500,15222,1,0,0,0,13,0.07142857142857142,0,0,0,115,1
892500,1131,1,0,0,0,17,0.05555555555555555,0,0,0,115,1
892500,18805,12,1,0,0,1,1.0784356725146198,0.05263157894736842,0,0,115,13
892500,28433,1,0,0,0,11,0.08333333333333333,0,0,0,115,1
892500,26405,1,0,0,0,5,0.16666666666666666,0,0,0,115,1
892500,20444,4,0,0,0,21,0.18181818181818182,0,0,0,115,4
892500,11396,2,0,0,0,6,0.2857142857142857,0,0,0,115,2
892500,15663,1,0,0,0,22,0.043478260869565216,0,0,0,115,1
892500,25169,1,0,0,0,16,0.058823529411764705,0,0,0,115,1
892500,5086,3,0,0,0,5,0.5,0,0,0,115,3
892500,21865,1,0,0,0,13,0.07142857142857142,0,0,0,115,1
892500,24886,2,0,0,0,18,0.10526315789473684,0,0,0,115,2
892500,24385,1,0,0,0,25,0.038461538461538464,0,0,0,115,1
892500,12256,1,0,0,0,30,0.03225806451612903,0,0,0,115,1
892500,4281,2,0,0,0,18,0.10526315789473684,0,0,0,115,2
892500,3647,1,0,0,0,30,0.03225806451612903,0,0,0,115,1
892500,1731,1,0,0,0,20,0.047619047619047616,0,0,0,115,1
892500,12154,1,0,0,0,17,0.05555555555555555,0,0,0,115,1
892500,5700,1,0,0,0,11,0.08333333333333333,0,0,0,115,1
892500,29465,1,0,0,0,3,0.25,0,0,0,115,1
892500,9786,2,0,0,0,25,0.07692307692307693,0,0,0,115,2
892500,5639,1,0,0,0,16,0.058823529411764705,0,0,0,115,1
892500,25792,1,0,0,0,10,0.09090909090909091,0,0,0,115,1
892500,13962,1,0,0,0,2,0.3333333333333333,0,0,0,115,1
892500,17013,1,0,0,0,4,0.2,0,0,0,115,1
892500,9657,1,0,0,0,15,0.0625,0,0,0,115,1
892500,3627,1,0,0,0,3,0.25,0,0,0,115,1
892500,26890,1,0,0,0,15,0.0625,0,0,0,115,1
892500,7812,1,0,0,0,25,0.038461538461538464,0,0,0,115,1
892500,1966,3,0,0,0,21,0.13636363636363635,0,0,0,115,3
892500,12352,1,0,0,0,19,0.05,0,0,0,115,1
892500,16460,1,0,0,0,22,0.043478260869565216,0,0,0,115,1
892500,13481,1,0,0,0,15,0.0625,0,0,0,115,1
892500,17446,2,1,0,0,1,1.0,0.5,0,0,115,3
892500,24359,1,0,0,0,11,0.08333333333333333,0,0,0,115,1
892500,18084,1,0,0,0,30,0.03225806451612903,0,0,0,115,1
892500,21838,1,0,0,0,11,0.08333333333333333,0,0,0,115,1
892500,22898,2,0,0,0,2,0.6666666666666666,0,0,0,115,2
892500,25559,1,0,0,0,5,0.16666666666666666,0,0,0,115,1
892500,143,3,0,0,0,11,0.25,0,0,0,115,3
892500,24869,2,0,0,0,23,0.08333333333333333,0,0,0,115,2
892500,14020,4,0,0,0,5,0.28205128205128205,0,0,0,115,4
892500,21659,4,0,0,0,22,0.16847826086956522,0,0,0,115,4
892500,11670,13,0,0,0,10,0.5780885780885782,0,0,0,115,13
892500,9030,2,0,0,0,20,0.08333333333333333,0,0,0,115,2
892500,12674,4,0,0,0,30,0.12903225806451613,0,0,0,115,4
892500,16096,1,0,0,0,22,0.043478260869565216,0,0,0,115,1
892500,25260,1,0,0,0,2,0.3333333333333333,0,0,0,115,1
892500,2929,1,0,0,0,19,0.05,0,0,0,115,1
10818500,10102,1,0,0,0,28,0.034482758620689655,0,0,0,47,1
10818500,24869,5,0,0,0,26,0.18518518518518517,0,0,0,47,5
10818500,11309,1,0,0,0,28,0.034482758620689655,0,0,0,47,1
10818500,9899,1,0,0,0,27,0.03571428571428571,0,0,0,47,1
10818500,27092,1,0,0,0,22,0.043478260869565216,0,0,0,47,1
10818500,5185,4,0,0,0,27,0.14285714285714285,0,0,0,47,4
10818500,22836,1,0,0,0,23,0.041666666666666664,0,0,0,47,1
10818500,18501,1,0,0,0,19,0.05,0,0,0,47,1
10818500,25792,1,0,0,0,21,0.045454545454545456,0,0,0,47,1
10818500,18730,3,0,0,0,21,0.13438735177865613,0,0,0,47,3
10818500,15935,1,0,0,0,27,0.03571428571428571,0,0,0,47,1
10818500,1131,1,0,0,0,17,0.05555555555555555,0,0,0,47,1
10818500,9030,1,0,0,0,27,0.03571428571428571,0,0,0,47,1
10818500,23103,1,0,0,0,21,0.045454545454545456,0,0,0,47,1
10818500,25976,1,0,0,0,20,0.047619047619047616,0,0,0,47,1
10818500,14261,2,0,0,0,16,0.09728506787330317,0,0,0,47,2
10818500,2469,4,0,0,0,19,0.19285714285714284,0,0,0,47,4
10818500,26987,3,0,0,0,13,0.21428571428571427,0,0,0,47,3
10818500,7090,1,0,0,0,27,0.03571428571428571,0,0,0,47,1
10818500,5192,2,0,0,0,19,0.09761904761904762,0,0,0,47,2
10818500,18072,1,0,0,0,15,0.0625,0,0,0,47,1
10818500,17855,0,1,0,0,6,0,0.14285714285714285,0,0,47,1
10818500,2843,1,0,0,0,15,0.0625,0,0,0,47,1
10818500,10510,4,0,0,0,19,0.19285714285714284,0,0,0,47,4
10818500,22305,5,0,0,0,20,0.23047619047619047,0,0,0,47,5
10818500,16096,1,0,0,0,21,0.045454545454545456,0,0,0,47,1
10818500,18630,1,0,0,0,8,0.1111111111111111,0,0,0,47,1
10818500,11036,1,0,0,0,22,0.043478260869565216,0,0,0,47,1
10818500,18495,1,0,0,0,15,0.0625,0,0,0,47,1
10818500,19501,1,0,0,0,27,0.03571428571428571,0,0,0,47,1
10818500,17119,1,0,0,0,28,0.034482758620689655,0,0,0,47,1
10818500,10622,1,0,0,0,11,0.08333333333333333,0,0,0,47,1
10818500,19328,1,0,0,0,22,0.043478260869565216,0,0,0,47,1
10818500,29472,1,0,0,0,27,0.03571428571428571,0,0,0,47,1
10818500,11213,1,0,0,0,22,0.043478260869565216,0,0,0,47,1
10818500,5848,1,0,0,0,24,0.04,0,0,0,47,1
10818500,12433,2,0,0,0,30,0.06451612903225806,0,0,0,47,2
10818500,12285,5,0,0,0,17,0.2777777777777778,0,0,0,47,5
10818500,20739,1,0,0,0,22,0.043478260869565216,0,0,0,47,1
10818500,28124,1,0,0,0,17,0.05555555555555555,0,0,0,47,1
10818500,28214,1,0,0,0,13,0.07142857142857142,0,0,0,47,1
10818500,11573,6,0,0,0,24,0.24000000000000002,0,0,0,47,6
10818500,7955,3,0,0,0,12,0.20192307692307693,0,0,0,47,3
10818500,17682,1,0,0,0,21,0.045454545454545456,0,0,0,47,1
10818500,15804,1,0,0,0,20,0.047619047619047616,0,0,0,47,1
10818500,25854,1,0,0,0,19,0.05,0,0,0,47,1
10818500,7868,2,0,0,0,19,0.08571428571428572,0,0,0,47,2
10915250,23304,1,0,0,0,12,0.07692307692307693,0,0,0,19,1
10915250,9045,1,0,0,0,6,0.14285714285714285,0,0,0,19,1
10915250,20958,1,0,0,0,4,0.2,0,0,0,19,1
10915250,19138,1,0,0,0,10,0.09090909090909091,0,0,0,19,1
10915250,8625,1,0,0,0,8,0.1111111111111111,0,0,0,19,1
10915250,18075,1,0,0,1,6,0.14285714285714285,0,0,0.14285714285714285,19,2
10915250,23662,1,0,0,0,16,0.058823529411764705,0,0,0,19,1
10915250,24452,1,0,0,0,14,0.06666666666666667,0,0,0,19,1
10915250,23556,6,0,0,1,7,0.75,0,0,0.125,19,7
10915250,14062,1,0,0,0,4,0.2,0,0,0,19,1
10915250,13873,5,0,0,0,8,0.5555555555555556,0,0,0,19,5
10915250,5254,4,0,0,0,19,0.2,0,0,0,19,4
10915250,25312,1,0,0,0,10,0.09090909090909091,0,0,0,19,1
10915250,10703,1,0,0,0,14,0.06666666666666667,0,0,0,19,1
10915250,12395,10,0,0,0,3,1.9676470588235293,0,0,0,19,10
10915250,2504,3,0,0,0,12,0.23076923076923078,0,0,0,19,3
10915250,15901,1,0,0,0,10,0.09090909090909091,0,0,0,19,1
10915250,21911,1,0,0,0,10,0.09090909090909091,0,0,0,19,1
10915250,28653,1,0,0,0,13,0.07142857142857142,0,0,0,19,1
1173500,5848,4,1,0,0,10,0.3560606060606061,0.09090909090909091,0,0,56,5
1173500,5962,2,0,0,0,11,0.16666666666666666,0,0,0,56,2
1173500,14119,1,0,0,0,3,0.25,0,0,0,56,1
1173500,29473,1,0,0,0,16,0.058823529411764705,0,0,0,56,1
1173500,17449,1,0,0,0,3,0.25,0,0,0,56,1
1173500,19612,1,0,0,0,11,0.08333333333333333,0,0,0,56,1
1173500,26115,1,0,0,0,15,0.0625,0,0,0,56,1
1173500,7997,1,0,0,0,10,0.09090909090909091,0,0,0,56,1
1173500,13450,3,0,0,0,9,0.30000000000000004,0,0,0,56,3
1173500,9786,1,0,0,0,26,0.037037037037037035,0,0,0,56,1
1173500,23421,11,0,0,0,9,1.0999999999999999,0,0,0,56,11
1173500,15661,11,2,0,0,26,0.39285714285714274,0.07275132275132275,0,0,56,13
1173500,27092,1,0,0,0,11,0.08333333333333333,0,0,0,56,1
1173500,10702,1,0,0,0,15,0.0625,0,0,0,56,1
1173500,16323,2,0,0,0,16,0.11764705882352941,0,0,0,56,2
1173500,26464,1,0,0,0,16,0.058823529411764705,0,0,0,56,1
1173500,14930,1,0,0,0,6,0.14285714285714285,0,0,0,56,1
1173500,26546,1,0,0,0,16,0.058823529411764705,0,0,0,56,1
1173500,5167,1,0,0,0,17,0.05555555555555555,0,0,0,56,1
1173500,3082,1,0,0,0,16,0.058823529411764705,0,0,0,56,1
1173500,18736,1,0,0,0,10,0.09090909090909091,0,0,0,56,1
1173500,12512,1,0,0,0,28,0.034482758620689655,0,0,0,56,1
1173500,11780,1,0,0,0,2,0.3333333333333333,0,0,0,56,1
1173500,13174,1,0,0,0,8,0.1111111111111111,0,0,0,56,1
1173500,14153,2,0,0,0,15,0.125,0,0,0,56,2
1173500,16908,4,0,0,0,1,2.0,0,0,0,56,4
1173500,25086,5,0,0,0,2,1.6666666666666665,0,0,0,56,5
1173500,24402,1,0,0,0,17,0.05555555555555555,0,0,0,56,1
1173500,23656,3,0,0,0,26,0.1111111111111111,0,0,0,56,3
1173500,20117,1,0,0,0,22,0.043478260869565216,0,0,0,56,1
1173500,7314,5,0,0,0,9,0.5,0,0,0,56,5
1173500,26860,2,0,0,0,16,0.11764705882352941,0,0,0,56,2
1173500,7376,1,0,0,0,10,0.09090909090909091,0,0,0,56,1
1173500,12329,5,0,0,0,2,0.5565476190476191,0,0,0,56,5
1173500,4846,2,0,0,0,28,0.06896551724137931,0,0,0,56,2
1173500,4689,1,0,0,0,10,0.09090909090909091,0,0,0,56,1
1173500,24541,1,0,0,0,15,0.0625,0,0,0,56,1
1173500,21110,2,0,0,0,11,0.16666666666666666,0,0,0,56,2
1173500,28481,2,0,0,0,15,0.125,0,0,0,56,2
1173500,7208,1,0,0,0,22,0.043478260869565216,0,0,0,56,1
1173500,4958,1,0,0,0,25,0.038461538461538464,0,0,0,56,1
1173500,29474,1,0,0,0,7,0.125,0,0,0,56,1
1173500,19435,1,0,0,0,6,0.14285714285714285,0,0,0,56,1
1173500,25117,1,0,0,0,12,0.07692307692307693,0,0,0,56,1
1173500,21681,8,0,0,0,11,0.6666666666666666,0,0,0,56,8
1173500,11687,1,0,0,0,15,0.0625,0,0,0,56,1
1173500,10014,2,0,0,0,4,0.4,0,0,0,56,2
1173500,28276,1,0,0,0,4,0.2,0,0,0,56,1
1173500,26619,1,0,0,0,29,0.03333333333333333,0,0,0,56,1
1173500,12415,1,0,0,0,9,0.1,0,0,0,56,1
1173500,2260,1,0,0,0,30,0.03225806451612903,0,0,0,56,1
1173500,15019,2,0,0,0,16,0.11764705882352941,0,0,0,56,2
1173500,16463,1,0,0,0,16,0.058823529411764705,0,0,0,56,1
1173500,13020,9,0,0,0,27,0.32142857142857134,0,0,0,56,9
1173500,28553,2,0,0,0,3,0.5,0,0,0,56,2
1173500,5598,20,0,0,0,27,0.7045155993431853,0,0,0,56,20
12204750,21533,1,1,0,0,2,0.3333333333333333,0.3333333333333333,0,0,1,2
1338750,12410,1,0,0,0,12,0.07692307692307693,0,0,0,5,1
1338750,17421,1,0,0,0,12,0.07692307692307693,0,0,0,5,1
1338750,23662,1,0,0,0,21,0.045454545454545456,0,0,0,5,1
1338750,6571,1,0,0,0,22,0.043478260869565216,0,0,0,5,1
1338750,845,6,2,0,0,17,0.3055555555555555,0.1111111111111111,0,0,5,8
2076000,11080,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2076000,8082,3,0,0,0,30,0.0967741935483871,0,0,0,37,3
2076000,8603,2,0,0,0,30,0.06451612903225806,0,0,0,37,2
2076000,24816,1,0,0,0,11,0.08333333333333333,0,0,0,37,1
2076000,9437,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2076000,8549,0,0,0,1,4,0,0,0,0.2,37,1
2076000,16821,3,0,0,0,30,0.0967741935483871,0,0,0,37,3
2076000,24886,11,2,0,0,12,0.7478991596638654,0.15384615384615385,0,0,37,13
2076000,8887,1,0,0,0,12,0.07692307692307693,0,0,0,37,1
2076000,14784,1,0,0,0,8,0.1111111111111111,0,0,0,37,1
2076000,14161,1,0,0,0,16,0.058823529411764705,0,0,0,37,1
2076000,24788,1,0,0,0,14,0.06666666666666667,0,0,0,37,1
2076000,23845,1,0,0,0,11,0.08333333333333333,0,0,0,37,1
2076000,11364,1,0,0,0,12,0.07692307692307693,0,0,0,37,1
2076000,12410,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2076000,14483,1,0,0,1,4,0.2,0,0,0.2,37,2
2076000,23137,1,0,0,0,16,0.058823529411764705,0,0,0,37,1
2076000,24277,3,0,0,1,23,0.125,0,0,0.041666666666666664,37,4
2076000,22944,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2076000,7560,1,0,0,1,25,0.038461538461538464,0,0,0.034482758620689655,37,2
2076000,1463,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2076000,2367,2,0,0,0,11,0.15,0,0,0,37,2
2076000,17013,2,0,0,0,14,0.13333333333333333,0,0,0,37,2
2076000,949,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2076000,21841,4,0,0,0,14,0.2431372549019608,0,0,0,37,4
2076000,18024,1,0,0,0,11,0.08333333333333333,0,0,0,37,1
2076000,14097,2,0,0,0,14,0.13333333333333333,0,0,0,37,2
2076000,12735,1,0,0,0,25,0.038461538461538464,0,0,0,37,1
2076000,23236,1,0,0,0,14,0.06666666666666667,0,0,0,37,1
2076000,14931,1,0,0,0,14,0.06666666666666667,0,0,0,37,1
2076000,5269,1,0,0,0,8,0.1111111111111111,0,0,0,37,1
2076000,2632,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2076000,12731,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2076000,5487,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2076000,19339,2,0,0,1,28,0.06896551724137931,0,0,0.034482758620689655,37,3
2076000,5777,1,0,0,0,25,0.038461538461538464,0,0,0,37,1
2076000,22080,1,0,0,0,30,0.03225806451612903,0,0,0,37,1
2448250,14048,1,0,0,0,28,0.034482758620689655,0,0,0,35,1
2448250,16620,1,0,0,0,17,0.05555555555555555,0,0,0,35,1
2448250,15350,1,0,0,0,25,0.038461538461538464,0,0,0,35,1
2448250,20425,1,0,0,0,28,0.034482758620689655,0,0,0,35,1
2448250,506,1,0,0,0,26,0.037037037037037035,0,0,0,35,1
2448250,21672,8,0,0,0,7,0.39025198938992034,0,0,0,35,8
2448250,7560,1,0,0,0,25,0.038461538461538464,0,0,0,35,1
2448250,15921,2,0,0,0,26,0.07275132275132275,0,0,0,35,2
2448250,4607,1,0,0,0,15,0.0625,0,0,0,35,1
2448250,22944,1,0,0,0,25,0.038461538461538464,0,0,0,35,1
2448250,27927,1,0,0,0,29,0.03333333333333333,0,0,0,35,1
2448250,21865,5,0,0,0,26,0.18518518518518517,0,0,0,35,5
2448250,28411,3,0,0,0,19,0.15000000000000002,0,0,0,35,3
2448250,28881,1,0,0,0,10,0.09090909090909091,0,0,0,35,1
2448250,21442,1,0,0,0,20,0.047619047619047616,0,0,0,35,1
2448250,28484,1,0,0,0,10,0.09090909090909091,0,0,0,35,1
2448250,949,4,1,0,0,9,0.38181818181818183,0.1,0,0,35,5
2448250,20579,1,0,0,0,12,0.07692307692307693,0,0,0,35,1
2448250,3469,1,0,0,0,7,0.125,0,0,0,35,1
2448250,12175,1,0,0,0,16,0.058823529411764705,0,0,0,35,1
2448250,7706,1,0,0,0,21,0.045454545454545456,0,0,0,35,1
2448250,2501,2,0,0,0,1,1.0,0,0,0,35,2
2448250,19514,2,0,0,0,22,0.08695652173913043,0,0,0,35,2
2448250,5267,2,0,0,0,27,0.07142857142857142,0,0,0,35,2
2448250,26737,1,0,0,0,16,0.058823529411764705,0,0,0,35,1
2448250,21983,2,0,0,0,1,1.0,0,0,0,35,2
2448250,28727,3,0,0,0,9,0.30000000000000004,0,0,0,35,3
2448250,15257,1,0,0,0,21,0.045454545454545456,0,0,0,35,1
2448250,20398,1,0,0,0,1,0.5,0,0,0,35,1
2448250,21911,1,0,0,0,25,0.038461538461538464,0,0,0,35,1
2448250,12977,1,0,0,0,21,0.045454545454545456,0,0,0,35,1
2448250,20297,1,0,0,0,26,0.037037037037037035,0,0,0,35,1
2448250,28839,3,0,0,0,24,0.11692307692307694,0,0,0,35,3
2448250,4051,1,0,0,0,1,0.5,0,0,0,35,1
2448250,6104,1,0,0,0,25,0.038461538461538464,0,0,0,35,1
2891500,17905,1,0,0,0,30,0.03225806451612903,0,0,0,21,1
2891500,26722,26,0,0,0,14,1.1478260869565218,0,0,0,21,26
2891500,14161,4,0,0,0,13,0.20021645021645018,0,0,0,21,4
2891500,819,13,1,0,0,4,0.8923744065399044,0.03333333333333333,0,0,21,14
2891500,11176,7,0,0,0,12,0.5384615384615385,0,0,0,21,7
2891500,8027,44,3,0,0,4,2.611949834618138,0.12028985507246376,0,0,21,47
2891500,21110,2,0,0,0,29,0.06666666666666667,0,0,0,21,2
2891500,14580,17,1,0,0,15,0.6770636726527327,0.03225806451612903,0,0,21,18
2891500,20966,1,0,0,0,22,0.043478260869565216,0,0,0,21,1
2891500,15352,1,0,0,0,23,0.041666666666666664,0,0,0,21,1
2891500,4949,5,0,0,0,12,0.38461538461538464,0,0,0,21,5
2891500,2513,2,0,0,0,29,0.06666666666666667,0,0,0,21,2
2891500,24474,2,0,0,0,25,0.07692307692307693,0,0,0,21,2
2891500,7467,2,0,0,0,20,0.09109730848861283,0,0,0,21,2
2891500,255,25,3,0,0,25,0.8158808933002477,0.1,0,0,21,28
2891500,12175,2,0,0,0,29,0.06666666666666667,0,0,0,21,2
2891500,11052,7,0,0,0,22,0.29043478260869565,0,0,0,21,7
2891500,25086,12,0,0,0,29,0.39999999999999997,0,0,0,21,12
2891500,21539,8,0,0,0,22,0.334794296400187,0,0,0,21,8
